Step,BTC_return,SP500_return,BTC_action,SP500_action,Reward,Cumulative_Reward
346,0.041240152,0.0,Sell,Hold,0.011283218109780502,7.669732478005538
347,0.018013867,0.0,Buy,Hold,0.041240151721379625,7.710972629726918
348,0.0054466426,-0.004359259,Buy,Hold,0.018013866983980886,7.728986496710899
349,0.008855135,0.0129212495,Buy,Buy,0.0010873836833086292,7.730073880394207
350,0.09751836,0.0017727952,Buy,Hold,0.008855135259981495,7.738929015654189
351,0.07013245,0.0057576546,Buy,Hold,0.09751836309514528,7.836447378749334
352,0.014593136,-0.0035111185,Buy,Hold,0.07013245133867341,7.906579830088007
353,0.03163075,0.0,Buy,Hold,0.014593135822884129,7.921172965910891
354,-0.016444905,0.0,Buy,Hold,0.03163075154837203,7.952803717459263
355,-0.028717656,-0.003906279,Sell,Hold,0.01644490454985592,7.969248622009119
356,0.042974334,-0.0020730929,Sell,Hold,0.028717656479103182,7.997966278488223
357,-0.022776056,0.00074581127,Buy,Hold,0.042974334095805755,8.040940612584029
358,0.02128119,0.003536589,Sell,Hold,0.022776055438033516,8.063716668022062
359,0.03913228,0.0,Buy,Hold,0.021281190940612982,8.084997858962675
360,0.07185328,0.0,Buy,Hold,0.03913227940938091,8.124130138372056
361,-0.006231492,0.0,Buy,Hold,0.07185327832809496,8.195983416700152
362,0.030926635,0.008722529,Sell,Hold,0.0062314920850786715,8.20221490878523
363,0.010250355,-0.0022273806,Buy,Hold,0.03092663485588698,8.233141543641118
364,0.0540345,0.0013415471,Buy,Buy,0.008022974587267973,8.241164518228386
365,0.005574281,0.0064388453,Buy,Hold,0.054034499850387885,8.295199018078774
366,0.012841708,0.0,Buy,Buy,0.012013126561005283,8.307212144639779
367,0.09372578,0.0,Buy,Hold,0.012841708408869223,8.320053853048648
368,0.020380067,0.0,Buy,Hold,0.09372577639540935,8.413779629444058
369,-0.024712,-0.014754827,Buy,Hold,0.020380066800975483,8.434159696245032
370,0.06319658,0.007082595,Sell,Hold,0.024712000360334718,8.458871696605367
371,0.083310716,0.005709843,Buy,Hold,0.06319658000613337,8.5220682766115
372,0.06915747,0.014847403,Buy,Hold,0.08331071417326141,8.605378990784763
373,0.0362339,0.0054918625,Buy,Hold,0.0691574669750421,8.674536457759805
374,-0.013311136,0.0,Buy,Hold,0.0362338992996023,8.710770357059408
375,-0.04715257,0.0,Sell,Hold,0.013311135341493308,8.7240814924009
376,-0.07273316,-0.0065547507,Sell,Hold,0.047152573214749416,8.77123406561565
377,-0.046214502,0.00041578844,Sell,Buy,0.0661784082258986,8.837412473841548
378,0.10003249,0.0022756418,Sell,Hold,0.046214502171538774,8.883626976013087
379,0.05013803,-0.0037534512,Buy,Hold,0.10003249550509552,8.983659471518182
380,-0.06027359,-0.007190028,Buy,Hold,0.050138030111625875,9.033797501629808
381,-0.017575564,0.0,Sell,Hold,0.06027358971670127,9.094071091346509
382,-0.010693288,0.0,Sell,Hold,0.017575563040677422,9.111646654387187
383,0.02343579,0.0,Sell,Hold,0.010693288117263444,9.12233994250445
384,-0.015295343,0.0081363795,Buy,Hold,0.023435790428599335,9.14577573293305
385,-0.014473455,0.013935626,Sell,Hold,0.015295342507474663,9.161071075440525
386,-0.13283683,0.0003167233,Sell,Hold,0.014473454791977813,9.175544530232502
387,0.07072224,-0.0030106117,Sell,Buy,0.13315356336775297,9.308698093600254
388,-0.02842289,0.0,Buy,Hold,0.07072224005462169,9.379420333654876
389,0.006914644,0.0,Sell,Hold,0.02842289017956734,9.407843223834444
390,0.0023851085,0.003615839,Buy,Buy,0.006914643868341619,9.414757867702786
391,0.006286058,-0.0014888338,Buy,Buy,0.006000947436454407,9.42075881513924
392,-0.06562212,-0.025677884,Buy,Buy,0.004797224569885183,9.425556039709125
393,0.09968113,0.009760626,Sell,Hold,0.06562212475675022,9.491178164465875
394,0.025407476,-0.019311475,Buy,Hold,0.09968113394222766,9.590859298408104
395,-0.001365624,0.0,Buy,Hold,0.02540747568580648,9.61626677409391
396,-0.033708204,0.0,Sell,Hold,0.0013656239986477026,9.617632398092558
397,0.01276837,0.016051767,Sell,Hold,0.03370820328466961,9.651340601377228
398,0.058833614,0.013898224,Buy,Hold,0.012768370405776608,9.664108971783005
399,0.05524598,0.001008769,Buy,Hold,0.05883361479570781,9.722942586578712
400,-0.01457147,0.010853322,Buy,Hold,0.055245981743407446,9.77818856832212
401,0.032991387,0.003897495,Sell,Hold,0.014571470120209207,9.79276003844233
402,0.029406829,0.0,Buy,Hold,0.032991388091470286,9.8257514265338
403,-0.009233694,0.0,Buy,Hold,0.029406828078771152,9.855158254612572
404,0.18746474,0.0073993485,Sell,Hold,0.009233693380855112,9.864391947993427
405,0.006161524,-0.001113525,Buy,Hold,0.18746473766529936,10.051856685658727
406,-0.033624887,-0.00034518493,Buy,Buy,0.005047998967806833,10.056904684626534
407,0.06659104,0.0016624551,Sell,Hold,0.03362488605290981,10.090529570679443
408,-0.008442624,0.0047110333,Buy,Hold,0.0665910372634968,10.15712060794294
409,-0.0084062135,0.0,Sell,Hold,0.008442623839676311,10.165563231782615
410,0.034216236,0.0,Sell,Hold,0.008406213773231364,10.173969445555846
411,-0.015851261,0.0,Buy,Hold,0.03421623595697554,10.208185681512822
412,0.026171884,-0.00056927244,Sell,Hold,0.01585126109458379,10.224036942607405
413,0.05994196,-0.000320402,Buy,Hold,0.026171883752032166,10.250208826359437
414,-0.008997505,-0.0044158357,Buy,Hold,0.05994196027730325,10.31015078663674
415,0.08143097,-0.0018548967,Sell,Hold,0.008997504596578998,10.319148291233319
416,0.0037823184,0.0,Buy,Hold,0.08143096900475189,10.40057926023807
417,0.025676258,0.0,Buy,Buy,0.0037823185014820293,10.404361578739552
418,-0.05791846,-0.0077328393,Buy,Hold,0.025676258785917394,10.43003783752547
419,-0.09930199,0.0012563181,Sell,Hold,0.05791845963531039,10.48795629716078
420,0.018042326,0.011351613,Sell,Buy,0.10055830353733275,10.588514600698113
421,-0.05253924,-0.024478808,Buy,Hold,0.018042326886684945,10.606556927584798
422,-0.01601249,-0.004750214,Sell,Hold,0.052539242009451814,10.65909616959425
423,-0.0032652002,0.0,Sell,Hold,0.016012490351298148,10.675108659945547
424,-0.022747755,0.0,Sell,Hold,0.003265200081699504,10.678373860027246
425,0.09955017,0.023790764,Sell,Hold,0.022747754528746222,10.701121614555992
426,-0.025231162,-0.008080851,Buy,Hold,0.09955017057586457,10.800671785131858
427,0.04463206,-0.013066222,Sell,Hold,0.025231161886280384,10.825902947018138
428,-0.03912036,-0.013417214,Buy,Hold,0.04463205996986197,10.870535006988
429,0.0075397016,0.019495968,Sell,Hold,0.039120359814156846,10.909655366802157
430,-0.00030498052,0.0,Buy,Hold,0.007539701660092213,10.917195068462249
431,0.046906497,0.0,Buy,Buy,-0.0003049805235605385,10.916890087938688
432,0.020306565,-0.005359231,Buy,Hold,0.046906498146797926,10.963796586085486
433,0.04933522,0.014154642,Buy,Hold,0.020306565464276005,10.984103151549762
434,0.021604244,0.006030313,Buy,Hold,0.049335220420617,11.03343837197038
435,0.032076716,0.010395487,Buy,Hold,0.021604243798385436,11.055042615768766
436,-0.008183206,0.0010153985,Buy,Hold,0.032076714848716215,11.087119330617483
437,0.068216525,0.0,Sell,Hold,0.008183206626845796,11.09530253724433
438,-0.03168961,0.0,Buy,Hold,0.06821652767950437,11.163519064923834
439,-0.057251006,0.0064919214,Sell,Hold,0.031689610370558396,11.195208675294392
440,0.016057022,-0.0015696838,Sell,Hold,0.05725100456855314,11.252459679862945
441,0.036369964,0.002879382,Buy,Hold,0.01605702194966918,11.268516701812613
442,-0.017189695,-0.014760539,Buy,Hold,0.036369962842253134,11.304886664654866
443,0.00842965,-0.00060270395,Sell,Hold,0.017189693893861602,11.322076358548728
444,-0.00056571903,0.0,Buy,Buy,0.007826946162983184,11.32990330471171
445,-0.013551248,0.0,Buy,Buy,-0.0005657190459794625,11.32933758566573
446,-0.052053187,0.007025118,Sell,Hold,0.013551247955811196,11.342888833621542
447,0.0038474982,-0.0076308544,Sell,Hold,0.05205318540083803,11.39494201902238
448,-0.03589181,-0.005467336,Buy,Buy,-0.003783356060624743,11.391158662961756
449,-0.020277033,0.0052402657,Sell,Hold,0.035891807492523076,11.42705047045428
450,0.066399924,0.016631203,Sell,Hold,0.020277031922222966,11.447327502376503
451,0.015165759,0.0,Buy,Hold,0.06639992475218648,11.51372742712869
452,-0.0004067214,0.0,Buy,Hold,0.015165759461888806,11.528893186590578
453,0.032161377,-0.00086801266,Buy,Buy,-0.0004067213991215679,11.528486465191456
454,0.020216245,-0.003157833,Buy,Hold,0.03216137854506651,11.560647843736522
455,1.9359635e-05,0.003622499,Buy,Hold,0.020216245195582738,11.580864088932104
456,0.003003735,0.011825202,Buy,Buy,0.003641858674566345,11.58450594760667
457,0.004881969,0.0,Buy,Buy,0.01482893685248543,11.599334884459156
458,-0.02998135,0.0,Buy,Buy,0.004881969011259368,11.604216853470415
459,0.020044897,0.0,Sell,Hold,0.029981350293480258,11.634198203763896
460,0.0050941384,0.014438227,Buy,Hold,0.0200448971410081,11.654243100904903
461,-0.014655446,-0.00097353075,Buy,Buy,0.019532364970706872,11.673775465875611
462,-0.03683339,0.0014752328,Sell,Hold,0.014655445594718208,11.688430911470329
463,0.04058981,0.004220633,Sell,Hold,0.036833390122360865,11.72526430159269
464,-0.0013536329,0.0077199345,Buy,Hold,0.04058980823677527,11.765854109829466
465,0.026581343,0.0,Buy,Buy,0.006366301501170457,11.772220411330636
466,0.006885904,0.0,Buy,Hold,0.026581343719059625,11.798801755049695
467,-0.0051741865,-0.00019607885,Buy,Buy,0.006885903949730876,11.805687658999426
468,0.060273767,0.0032944868,Sell,Hold,0.005174186540237491,11.810861845539664
469,-0.0062006344,-0.0040877266,Buy,Hold,0.06027376479221824,11.871135610331882
470,0.0032374805,0.01109419,Sell,Hold,0.00620063437737306,11.877336244709255
471,-0.02750138,0.0036088196,Buy,Buy,0.01433167099846444,11.89166791570772
472,-0.0144376885,0.0,Sell,Hold,0.027501379378466195,11.919169295086185
473,-0.07362155,0.0,Sell,Hold,0.014437688523377457,11.933606983609563
474,-0.0087504685,-0.00530656,Sell,Buy,0.0736215468265391,12.007228530436102
475,0.013436976,-0.0068023195,Sell,Hold,0.008750468945115109,12.015978999381216
476,-0.045454286,0.0093060555,Buy,Hold,0.013436976092944253,12.02941597547416
477,-0.039769467,-0.009210657,Sell,Hold,0.045454287638402646,12.074870263112564
478,-0.012917151,0.010928697,Sell,Hold,0.0397694659817468,12.11463972909431
479,-0.02040929,0.0,Sell,Hold,0.012917150838772984,12.127556879933083
480,-0.020910991,0.0,Sell,Hold,0.02040928977310741,12.14796616970619
481,0.10238907,0.001782271,Sell,Hold,0.02091099195802515,12.168877161664216
482,0.018721407,-0.00021489589,Buy,Hold,0.10238907033660749,12.271266232000825
483,-0.0037870663,-0.0008455399,Buy,Hold,0.018721407731506323,12.289987639732331
484,-0.02315733,0.006762807,Sell,Hold,0.003787066282106566,12.293774706014437
485,0.07833177,-0.0071947067,Sell,Hold,0.02315733013830157,12.316932036152739
486,0.0013484807,0.0,Buy,Hold,0.07833176806484676,12.395263804217585
487,-0.020698825,0.0,Buy,Buy,0.0013484807439372304,12.396612284961522
488,0.01005128,0.0027480908,Sell,Hold,0.020698824187899145,12.417311109149422
489,-0.06760025,-0.0066783377,Buy,Buy,0.012799371114786018,12.430110480264208
490,0.07669599,0.00070346374,Sell,Hold,0.06760024652955021,12.497710726793759
491,-0.017893078,0.008165456,Buy,Hold,0.07669599321369813,12.574406720007458
492,0.017020319,0.007373342,Sell,Hold,0.01789307689659958,12.592299796904058
493,0.025234759,0.0,Buy,Hold,0.017020319573156195,12.609320116477214
494,-0.009718099,0.0,Buy,Hold,0.02523475916996243,12.634554875647176
495,-0.04074232,-0.010435647,Sell,Hold,0.009718099130935132,12.644272974778112
496,0.015123173,-0.008673913,Sell,Hold,0.04074231762821234,12.685015292406323
497,-0.13321745,-0.0214494,Buy,Hold,0.01512317249631967,12.700138464902643
498,0.011508649,0.012173141,Sell,Buy,0.11176805430409786,12.811906519206742
499,0.0033056384,0.014917957,Buy,Hold,0.011508648851976444,12.823415168058718
500,-0.062556416,0.0,Buy,Buy,0.018223595248453295,12.841638763307172
501,-0.0065040137,0.0,Sell,Hold,0.06255641898138342,12.904195182288555
502,-0.06282382,-0.002530052,Sell,Hold,0.0065040138312105755,12.910699196119767
503,-0.014426855,-0.008517293,Sell,Hold,0.06282381595309616,12.973523012072864
504,-0.13766122,-0.0029434115,Sell,Hold,0.014426855146374762,12.987949867219239
505,0.10216344,0.010554742,Sell,Buy,0.13471781463481958,13.12266768185406
506,-0.085282326,-0.0007838807,Buy,Hold,0.10216344466291027,13.22483112651697
507,0.006217486,0.0,Sell,Buy,0.08449844761803105,13.309329574135
508,-0.07368937,0.0,Buy,Buy,0.006217486259949112,13.31554706039495
509,0.11318184,0.009911292,Sell,Buy,0.0736893688644572,13.389236429259407
510,-0.007847826,-0.0021252837,Buy,Hold,0.11318183957815453,13.502418268837562
511,0.023227211,0.0018768166,Sell,Hold,0.007847826326095597,13.510266095163658
512,-0.0218157,0.0011653146,Buy,Hold,0.023227211885217036,13.533493307048875
513,-0.071268976,0.0007688819,Sell,Hold,0.021815700174415475,13.55530900722329
514,-0.030297244,0.0,Sell,Buy,0.07203785471434188,13.627346861937632
515,0.0306812,0.0,Sell,Hold,0.03029724398312339,13.657644105920754
516,0.046379298,0.0,Buy,Hold,0.03068120125307594,13.68832530717383
517,-0.017355481,-0.00049233355,Buy,Hold,0.04637929771620186,13.734704604890032
518,0.024267567,0.0014469349,Sell,Hold,0.017355481635803582,13.752060086525836
519,0.043475132,-0.0036287033,Buy,Hold,0.02426756732611457,13.77632765385195
520,-0.05902658,0.008834096,Buy,Hold,0.043475133082156336,13.819802786934106
521,-0.036386255,0.0,Sell,Hold,0.05902658087058821,13.878829367804695
522,0.008731499,0.0,Sell,Hold,0.03638625350557034,13.915215621310265
523,-0.06418068,-0.0007967387,Buy,Buy,0.008731498936251025,13.923947120246517
524,-0.0026243255,0.00017502486,Sell,Hold,0.06418068028941804,13.988127800535935
525,0.11569118,-0.0018238673,Sell,Hold,0.0026243254847995168,13.990752126020734
526,-0.017205017,0.004652243,Buy,Hold,0.11569117681725527,14.10644330283799
527,0.017214062,0.0019484346,Sell,Hold,0.01720501684509279,14.123648319683083
528,-0.04772764,0.0,Buy,Hold,0.01721406171757467,14.140862381400657
529,0.09972132,0.0,Sell,Hold,0.047727642256857994,14.188590023657515
530,0.028661855,0.0018152018,Buy,Hold,0.09972131894675185,14.288311342604267
531,0.004669321,-0.0020116938,Buy,Hold,0.028661855288592664,14.31697319789286
532,-0.050962564,-0.0053901244,Buy,Buy,0.0026576270093398024,14.3196308249022
533,-0.0076553086,-0.0004357156,Sell,Hold,0.05096256237308472,14.370593387275285
534,-0.05955451,-0.013124469,Sell,Hold,0.007655308506355651,14.378248695781641
535,-0.0047887173,0.0,Sell,Hold,0.0595545108824469,14.43780320666409
536,0.002314299,0.0,Sell,Hold,0.004788717174578294,14.442591923838668
537,-0.112655334,0.01400229,Buy,Buy,0.002314299179515533,14.444906223018183
538,0.026169613,0.005124492,Sell,Buy,0.1266576227845334,14.571563845802716
539,0.03745093,-0.0010832833,Buy,Hold,0.02616961270137308,14.59773345850409
540,0.027856639,0.00581125,Buy,Hold,0.0374509295196066,14.635184388023696
541,-0.0872604,0.0033305974,Buy,Hold,0.027856637741157764,14.663041025764853
542,0.017336806,0.0,Sell,Buy,0.09059099852811803,14.75363202429297
543,0.0765347,0.0,Buy,Hold,0.017336806155961115,14.770968830448933
544,-0.006213876,0.0023149643,Buy,Hold,0.07653470332064805,14.847503533769581
545,0.041628256,0.0002773362,Sell,Hold,0.006213875976586625,14.853717409746167
546,-0.023055274,0.0013281596,Buy,Hold,0.04162825758718758,14.895345667333356
547,-0.04191449,0.0052216267,Sell,Hold,0.02305527321430456,14.91840094054766
548,0.009678558,0.007500082,Sell,Hold,0.04191448950075438,14.960315430048414
549,0.022760095,0.0,Buy,Buy,0.017178639786574745,14.97749406983499
550,0.017861562,0.0,Buy,Hold,0.022760094790705843,15.000254164625694
551,-0.043691535,0.0,Buy,Hold,0.017861561294527206,15.018115725920222
552,0.014496276,-0.0020218561,Sell,Hold,0.043691535402215154,15.061807261322437
553,-0.011095809,0.0033589753,Buy,Hold,0.014496276584600176,15.076303537907037
554,-0.028886355,-0.008561025,Sell,Hold,0.011095808977648836,15.087399346884686
555,0.028002258,0.011277948,Sell,Hold,0.028886355129662422,15.116285702014348
556,-0.008210311,0.0,Buy,Hold,0.02800225791699673,15.144287959931345
557,0.021469476,0.0,Sell,Hold,0.008210311003178261,15.152498270934524
558,-0.03166863,0.0034511744,Buy,Hold,0.021469475378479208,15.173967746313004
559,-0.013687548,-0.0035168126,Sell,Hold,0.031668630428790756,15.205636376741793
560,0.003679352,0.0011649346,Sell,Hold,0.013687548281983153,15.219323925023776
561,-0.031735,-0.003262241,Buy,Buy,0.004844286670038667,15.224168211693815
562,-0.011302176,-0.007538854,Sell,Hold,0.031734999531688124,15.255903211225503
563,0.0035494536,0.0,Sell,Hold,0.011302175908234458,15.267205387133737
564,0.008363987,0.0,Buy,Buy,0.003549453661488622,15.270754840795226
565,-0.030788576,-0.015869513,Buy,Buy,0.008363987433579023,15.279118828228805
566,-0.03278895,0.0151626095,Sell,Hold,0.030788575922789052,15.309907404151595
567,0.07727443,0.00824182,Sell,Hold,0.03278895069501786,15.342696354846613
568,0.0063035735,0.00201667,Buy,Hold,0.07727442675168827,15.419970781598302
569,0.039254826,0.010145452,Buy,Buy,0.008320243260518945,15.42829102485882
570,0.021169199,0.0,Buy,Hold,0.03925482537500802,15.46754585023383
571,0.03084476,0.0,Buy,Hold,0.021169199000986128,15.488715049234816
572,0.05621887,0.0023822,Buy,Hold,0.030844758309330533,15.519559807544146
573,0.055424288,-0.0047124447,Buy,Hold,0.05621887171744144,15.575778679261587
574,0.014945713,-0.00018626188,Buy,Hold,0.055424286615063156,15.63120296587665
575,0.00031292264,0.004206153,Buy,Hold,0.014945713184850051,15.6461486790615
576,0.055666406,-0.005406048,Buy,Buy,0.004519075630684988,15.650667754692186
577,-0.014427458,0.0,Buy,Hold,0.055666404612466414,15.706334159304653
578,-0.039669752,0.0,Sell,Hold,0.014427457617713135,15.720761616922367
579,-0.019335866,-0.0018428057,Sell,Hold,0.039669750474507826,15.760431367396874
580,-0.02675798,0.008203426,Sell,Hold,0.019335866368471732,15.779767233765346
581,0.041792892,-0.004632388,Sell,Hold,0.02675797936526192,15.806525213130609
582,0.028229466,0.006005447,Buy,Hold,0.041792893187100555,15.84831810631771
583,0.047638036,0.0016752662,Buy,Hold,0.02822946527400849,15.876547571591718
584,0.04062221,0.0,Buy,Hold,0.04763803587748594,15.924185607469205
585,-0.017005274,0.0,Buy,Hold,0.04062220829002827,15.964807815759233
586,0.058616336,-0.00093990826,Sell,Hold,0.017005273846830926,15.981813089606064
587,-0.016830893,0.0009926794,Buy,Hold,0.058616336068955555,16.04042942567502
588,0.00018877839,0.0012757438,Sell,Hold,0.016830892309838696,16.057260317984856
589,-0.025559437,0.0041463803,Buy,Buy,0.0014645221764215677,16.058724840161275
590,0.07574073,0.0016073067,Sell,Hold,0.02555943636254754,16.084284276523825
591,-0.014570551,0.0,Buy,Hold,0.07574073458615982,16.160025011109983
592,-0.0010603959,0.0,Sell,Hold,0.01457055076832292,16.174595561878306
593,-0.022159105,0.0026208507,Sell,Hold,0.0010603958689597848,16.175655957747267
594,-0.028456464,-0.0070606987,Sell,Hold,0.02215910567498447,16.19781506342225
595,0.0023677654,-0.010748471,Sell,Hold,0.028456465011732934,16.226271528433983
596,0.04277544,0.0012566922,Buy,Buy,-0.008380705356072382,16.217890823077912
597,0.056115873,0.008141568,Buy,Hold,0.04277544261522093,16.260666265693132
598,-0.008789843,0.0,Buy,Hold,0.056115872471717454,16.31678213816485
599,0.008509477,0.0,Sell,Hold,0.008789842693618932,16.32557198085847
600,0.0045516742,0.00852379,Buy,Buy,0.00850947690403503,16.334081457762505
601,-0.037137724,0.0014957363,Buy,Buy,0.013075464590110775,16.347156922352614
602,0.02630002,0.0022201182,Sell,Hold,0.037137725293038826,16.384294647645653
603,-0.041228306,-0.005824919,Buy,Hold,0.02630002081428562,16.41059466845994
604,0.045086265,0.008807632,Sell,Hold,0.04122830434622349,16.451822972806163
605,-0.0031852806,0.0,Buy,Hold,0.04508626296557394,16.496909235771735
606,-0.0014839825,0.0,Sell,Hold,0.003185280633781984,16.500094516405518
607,-0.03634761,0.0043065706,Sell,Hold,0.0014839825657210204,16.501578498971238
608,0.0023738851,-0.0013491161,Sell,Hold,0.0363476092875793,16.537926108258816
609,0.035625566,0.00031168864,Buy,Buy,0.001024769033111217,16.538950877291928
610,0.00984083,0.0028426384,Buy,Hold,0.03562556399047523,16.574576441282403
611,0.01414321,-0.00033503113,Buy,Buy,0.012683468828251554,16.587259910110653
612,-0.0016141809,0.0,Buy,Hold,0.014143210068944922,16.601403120179597
613,0.036215812,0.0,Sell,Hold,0.0016141808032423821,16.603017300982838
614,0.017006125,0.0,Buy,Hold,0.03621581213694158,16.63923311311978
615,-0.11062161,-0.0033955744,Buy,Hold,0.017006125728580734,16.65623923884836
616,-0.015375366,-0.0013185667,Sell,Buy,0.10722603276357989,16.763465271611942
617,0.0065094857,-0.0046056085,Sell,Hold,0.015375366885328479,16.77884063849727
618,-0.032495484,-0.007722579,Buy,Buy,0.0019038770823851525,16.780744515579656
619,0.0070748487,0.0,Sell,Hold,0.032495484247323514,16.81323999982698
620,0.019066034,0.0,Buy,Buy,0.0070748487352050304,16.820314848562184
621,-0.023884438,0.0022764876,Buy,Hold,0.019066033632592516,16.839380882194778
622,0.04735926,-0.0057466384,Sell,Hold,0.023884438158555232,16.86326532035333
623,0.023015462,0.008473997,Buy,Hold,0.0473592610325122,16.910624581385843
624,-0.008157287,-0.0015511404,Buy,Hold,0.023015462091804384,16.93364004347765
625,-0.0107953865,-0.009110873,Sell,Hold,0.008157286726135138,16.941797330203784
626,0.02138559,0.0,Sell,Hold,0.010795386730801604,16.952592716934586
627,-0.021089043,0.0,Buy,Hold,0.021385589090024082,16.97397830602461
628,-0.09344895,-0.01697731,Sell,Hold,0.021089044077959085,16.99506735010257
629,-0.050185207,-0.0008123585,Sell,Buy,0.07647164216110469,17.071538992263676
630,0.070793115,0.0095196115,Sell,Hold,0.050185206746199196,17.121724199009876
631,0.030306477,0.012134716,Buy,Hold,0.07079311406361999,17.192517313073495
632,-0.045781117,0.001461009,Buy,Hold,0.0303064775724482,17.222823790645943
633,-0.0028748126,0.0,Sell,Hold,0.04578111561282838,17.268604906258773
634,0.011516492,0.0,Sell,Hold,0.002874812528084303,17.271479718786857
635,-0.022514267,-0.0027763827,Buy,Hold,0.011516492054097771,17.282996210840956
636,-0.028440079,-0.020364111,Sell,Hold,0.02251426719942695,17.305510478040382
637,0.012911568,0.0015691842,Sell,Hold,0.02844007873591181,17.333950556776294
638,0.053568274,-0.011909714,Buy,Hold,0.012911568502261384,17.346862125278555
639,0.09878873,0.0114914775,Buy,Hold,0.05356827518164842,17.400430400460202
640,-0.008426411,0.0,Buy,Hold,0.09878873042688929,17.49921913088709
641,0.0102378875,0.0,Sell,Hold,0.008426411013467638,17.50764554190056
642,0.018940873,-0.012985898,Buy,Buy,0.010237887379882071,17.51788342928044
643,0.04890589,0.010524515,Buy,Hold,0.018940873580984396,17.536824302861426
644,0.0746705,0.004102793,Buy,Hold,0.048905889117254686,17.58573019197868
645,-0.028096534,0.008298281,Buy,Hold,0.0746704982911468,17.660400690269828
646,0.0030082765,-0.0019137231,Sell,Hold,0.02809653406297008,17.6884972243328
647,0.0185365,0.0,Buy,Buy,0.00109455345902143,17.689591777791822
648,-0.0035774221,0.0,Buy,Hold,0.01853649985027972,17.708128277642103
649,0.04953684,-0.006865764,Sell,Hold,0.003577422040362044,17.711705699682465
650,-0.025115,-0.0024167805,Buy,Hold,0.04953684064585273,17.76124254032832
651,0.024268618,0.0030225145,Sell,Hold,0.025114999851183484,17.7863575401795
652,-0.0013862839,0.017063102,Buy,Hold,0.02426861834211813,17.81062615852162
653,0.07453441,0.0074602105,Buy,Buy,0.015676818024210726,17.826302976545833
654,-0.011393482,0.0,Buy,Hold,0.07453440740995654,17.90083738395579
655,0.010862438,0.0,Sell,Hold,0.01139348166745524,17.912230865623243
656,0.0076756,0.0033747696,Buy,Buy,0.01086243756414218,17.923093303187386
657,0.03604797,0.0073933396,Buy,Buy,0.011050369450127828,17.934143672637514
658,0.026934175,0.0036640298,Buy,Hold,0.036047967727284025,17.9701916403648
659,-0.057319313,0.002995872,Buy,Hold,0.026934175102288238,17.997125815467086
660,-0.024399647,-0.0010725537,Sell,Hold,0.057319313661295834,18.054445129128382
661,0.011555864,0.0,Sell,Hold,0.024399647264276236,18.078844776392657
662,-0.0075379377,0.0,Buy,Hold,0.011555863919028075,18.090400640311685
663,0.034612823,0.0047481963,Sell,Hold,0.007537937512081094,18.097938577823765
664,-0.042449854,0.0018197952,Buy,Hold,0.0346128236844363,18.132551401508202
665,-0.031167794,-0.005051568,Sell,Hold,0.04244985266320056,18.175001254171402
666,0.03658794,0.009829282,Sell,Hold,0.03116779376295975,18.206169047934363
667,0.026489137,0.0019493347,Buy,Hold,0.03658793903693369,18.242756986971298
668,-0.005449846,0.0,Buy,Hold,0.02648913766352501,18.269246124634822
669,-0.009208042,0.0,Sell,Hold,0.005449845794435637,18.274695970429256
670,-0.0051297476,0.0018000772,Sell,Hold,0.009208042570786446,18.283904013000043
671,0.036423534,0.003680363,Sell,Hold,0.005129747739996526,18.28903376074004
672,-0.0040545636,0.006461279,Buy,Hold,0.03642353446805324,18.325457295208093
673,-0.024103783,0.0041819424,Sell,Hold,0.004054563588107407,18.3295118587962
674,-0.00531396,0.0037327996,Sell,Hold,0.024103783966732184,18.353615642762932
675,0.006573419,0.0,Sell,Hold,0.005313959884109654,18.35892960264704
676,0.02924722,0.0,Buy,Buy,0.006573419146120196,18.365503021793163
677,0.06695155,0.0008877879,Buy,Hold,0.029247220896912562,18.394750242690076
678,-0.008806096,-0.003498776,Buy,Hold,0.06695154718111462,18.461701789871192
679,-0.029513868,-0.008225824,Sell,Hold,0.008806096371717143,18.47050788624291
680,-0.0006965054,0.00055094005,Sell,Hold,0.029513867421399387,18.50002175366431
681,-0.012225096,0.007222656,Buy,Buy,-0.00014556538994847656,18.49987618827436
682,0.0048878705,0.0,Sell,Hold,0.01222509636324598,18.512101284637605
683,0.015469518,0.0,Buy,Buy,0.0048878705639170406,18.51698915520152
684,-0.029159324,-1.073982e-05,Buy,Hold,0.015469517787564335,18.532458672989087
685,-0.053441454,0.00386523,Sell,Hold,0.02915932332393234,18.561617996313018
686,0.0034368574,-0.0026016254,Sell,Hold,0.05344145330150951,18.615059449614527
687,-0.05674984,0.0033847801,Buy,Buy,0.0008352320449755979,18.615894681659505
688,0.020677857,-0.0013986656,Sell,Hold,0.05674983989800575,18.672644521557512
689,0.027144333,0.0,Buy,Hold,0.020677857806173483,18.693322379363686
690,-0.016193705,0.0,Buy,Hold,0.027144333086984274,18.72046671245067
691,-0.04156594,-0.0031971366,Sell,Hold,0.01619370466132397,18.73666041711199
692,0.022735856,0.0016571329,Sell,Hold,0.041565940596482776,18.778226357708476
693,-0.022384387,0.0022938505,Buy,Hold,0.022735855747423095,18.8009622134559
694,0.01766607,0.0,Sell,Hold,0.02238438701660228,18.8233466004725
695,-0.06468677,-0.022724822,Buy,Hold,0.017666069374003168,18.841012669846503
696,0.023246555,0.0,Sell,Hold,0.06468677053655503,18.905699440383056
